observed_mass,true_mass
1.433447279279186262e+02,1.721207666230007476e+02
1.650547539222877447e+02,1.735358382433191196e+02
1.734295690095135285e+02,1.721207666230007476e+02
1.791847437686037665e+02,1.716872893986869997e+02
1.783118789502711934e+02,1.737622425208302843e+02
1.759821979659085684e+02,1.717089141486104040e+02
1.766598305291757640e+02,1.706659476986811796e+02
1.710821112696803254e+02,1.721207666230007476e+02
1.783183373669266416e+02,1.721207666230007476e+02
1.713895112696122283e+02,1.721207666230007476e+02
1.772770038630324620e+02,1.735358382433191196e+02
1.689756513516478549e+02,1.717089141486104040e+02
1.732756595037478746e+02,1.709832017288410952e+02
1.706404356134828220e+02,1.710568869458325594e+02
1.335396620748556700e+02,1.717089141486104040e+02
1.762079498818345087e+02,1.735358382433191196e+02
1.675194447335614427e+02,1.721207666230007476e+02
1.772385311633210847e+02,1.717089141486104040e+02
1.766864331447687562e+02,1.717089141486104040e+02
1.760876728125186901e+02,1.716872893986869997e+02
1.663685879037628297e+02,1.706659476986811796e+02
1.712495986719033567e+02,1.716872893986869997e+02
1.714865558936213574e+02,1.683080449011835356e+02
1.731894001641224463e+02,1.701824383895520043e+02
1.638441787378328627e+02,1.717089141486104040e+02
1.702081780728580327e+02,1.694339123755323158e+02
1.746541046649973339e+02,1.670537794844289010e+02
1.731157373181565049e+02,1.716872893986869997e+02
1.660865597511175906e+02,1.721207666230007476e+02
1.681914441578373385e+02,1.710568869458325594e+02
1.708450310976613196e+02,1.721207666230007476e+02
1.709354875000139202e+02,1.709832017288410952e+02
1.770758501302940147e+02,1.721207666230007476e+02
1.643641735369570540e+02,1.737622425208302843e+02
1.820712196586343055e+02,1.717089141486104040e+02
1.715889845679710675e+02,1.709832017288410952e+02
1.413493123752462850e+02,1.408899653703464310e+02
1.668767977158395013e+02,1.735358382433191196e+02
1.768138172165617732e+02,1.721207666230007476e+02
1.767011671242332795e+02,1.685828636133438181e+02
1.652907100200005459e+02,1.737622425208302843e+02
1.602910513078479084e+02,1.685828636133438181e+02
1.653861423401510251e+02,1.733751273419017878e+02
1.274412000033192101e+02,1.714644991513925163e+02
1.757211763263043451e+02,1.748024699525134622e+02
1.257506905912691195e+02,1.696946618976268724e+02
1.783513378414143347e+02,1.721111881054589219e+02
1.621943706388024395e+02,1.733751273419017878e+02
1.624641823617392049e+02,1.721111881054589219e+02
1.821067866348005282e+02,1.713741526370217514e+02
1.568703033677911662e+02,1.713741526370217514e+02
1.560420776792786626e+02,1.716905994852243111e+02
1.691487109343571831e+02,1.714644991513925163e+02
1.700378468486226211e+02,1.713741526370217514e+02
1.483032784666868338e+02,1.721111881054589219e+02
1.735604663580215288e+02,1.715622549797066085e+02
1.588996958217657891e+02,1.714644991513925163e+02
1.680300771024865298e+02,1.715622549797066085e+02
1.729435288780159397e+02,1.721111881054589219e+02
1.702495207629739866e+02,1.715622549797066085e+02
1.967553278045458853e+02,1.859092976624859546e+02
1.655881322512276199e+02,1.715622549797066085e+02
1.743265975486372668e+02,1.733751273419017878e+02
1.700771193279611566e+02,1.714644991513925163e+02
1.821829160450487848e+02,1.757810440441788273e+02
1.683528404213552960e+02,1.748024699525134622e+02
1.381418305490399234e+02,1.715622549797066085e+02
1.762114650945378571e+02,1.743149641463982960e+02
1.743314249622809200e+02,1.721111881054589219e+02
1.579614123288216661e+02,1.708865391055596774e+02
1.418194495567983040e+02,1.748024699525134622e+02
1.541730225511648484e+02,1.715622549797066085e+02
1.721982707718005940e+02,1.721111881054589219e+02
1.582741199311434173e+02,1.714644991513925163e+02
1.671128193737174570e+02,1.715622549797066085e+02
1.853618170107948799e+02,1.928445076609155535e+02
1.652704535628157032e+02,1.733751273419017878e+02
1.733118360729555718e+02,1.713741526370217514e+02
1.617028235585530922e+02,1.721111881054589219e+02
1.397829541382059801e+02,1.721111881054589219e+02
1.726742403286414742e+02,1.721111881054589219e+02
1.795441805591167963e+02,1.714644991513925163e+02
1.732482491984211492e+02,1.716905994852243111e+02
1.605590429437530133e+02,1.582975005922733658e+02
1.679094490091741818e+02,1.716905994852243111e+02
1.705693431561144848e+02,1.679591374540443667e+02
1.701844864439365494e+02,1.713741526370217514e+02
1.791839113702218356e+02,1.757810440441788273e+02
1.670979857449004555e+02,1.721111881054589219e+02
1.770887996201177543e+02,1.697285138289483086e+02
1.788828241528766512e+02,1.772053719166506482e+02
1.735531152690084866e+02,1.714644991513925163e+02
1.665961945058504625e+02,1.697285138289483086e+02
1.739092143424747405e+02,1.715622549797066085e+02
1.760313322119663155e+02,1.716905994852243111e+02
1.695460783144342258e+02,1.714644991513925163e+02
1.695609997464354421e+02,1.721111881054589219e+02
1.725282521730730423e+02,1.721111881054589219e+02
1.349421158841633996e+02,1.733751273419017878e+02
1.641095617220736926e+02,1.670250893837290107e+02
1.742354901040277184e+02,1.713741526370217514e+02
1.691018188510844595e+02,1.755130344613531008e+02
1.373128709616145784e+02,1.721111881054589219e+02
1.562780325900819776e+02,1.743149641463982960e+02
1.656108044056645099e+02,1.755130344613531008e+02
1.613072773223973968e+02,1.715622549797066085e+02
1.784504300840829956e+02,1.743149641463982960e+02
1.690245608360024505e+02,1.696946618976268724e+02
1.718530267992589984e+02,1.714644991513925163e+02
1.740065938110494699e+02,1.743149641463982960e+02
1.815071912071810800e+02,1.771870857527681835e+02
1.782656137970597001e+02,1.721111881054589219e+02
1.708632034835548836e+02,1.714644991513925163e+02
1.643754003597703672e+02,1.733751273419017878e+02
1.491693293729234426e+02,1.696946618976268724e+02
1.831793433154963964e+02,1.704634935574340773e+02
1.701232440528566201e+02,1.721111881054589219e+02
1.659822772409575862e+02,1.757810440441788273e+02
1.748543637677167339e+02,1.715622549797066085e+02
1.714647971885754885e+02,1.708865391055596774e+02
1.270056574863108096e+02,1.455972708784719316e+02
1.611596328314015807e+02,1.716905994852243111e+02
1.774744792742443451e+02,1.721111881054589219e+02
1.434734840826771745e+02,1.716905994852243111e+02
1.633197957750095952e+02,1.715622549797066085e+02
1.484868159300869195e+02,1.714644991513925163e+02
1.464543232442931640e+02,1.715622549797066085e+02
1.698962210300393849e+02,1.789426890968357782e+02
1.400232253374202287e+02,1.636875512739598548e+02
1.609169710626334506e+02,1.715622549797066085e+02
1.706315986809225365e+02,1.721111881054589219e+02
1.542477489668609678e+02,1.560580500562313659e+02
1.768853565253766931e+02,1.715622549797066085e+02
1.692409591745957584e+02,1.721111881054589219e+02
1.677542562849104684e+02,1.696946618976268724e+02
1.697981611396347432e+02,1.721111881054589219e+02
1.791145465485247428e+02,1.716905994852243111e+02
1.818243575591066588e+02,1.748024699525134622e+02
1.599226591325925995e+02,1.721111881054589219e+02
1.663495110319509820e+02,1.733751273419017878e+02
1.742527297167751215e+02,1.771870857527681835e+02
1.571444435883269932e+02,1.715622549797066085e+02
1.618461208653675953e+02,1.696946618976268724e+02
1.511400062351570170e+02,1.721111881054589219e+02
1.811974757246512411e+02,1.721111881054589219e+02
1.730796284984134843e+02,1.715622549797066085e+02
1.706400431778934603e+02,1.733751273419017878e+02
1.610513320809526761e+02,1.716905994852243111e+02
1.786339443543628249e+02,1.794234566609800368e+02
1.676687112446662979e+02,1.733751273419017878e+02
1.215479066542996804e+02,1.715622549797066085e+02
1.818828854115880063e+02,1.721111881054589219e+02
1.702723170198983951e+02,1.697285138289483086e+02
1.658811082701306248e+02,1.748024699525134622e+02
1.732532440693721583e+02,1.714644991513925163e+02
1.654816176352101991e+02,1.704634935574340773e+02
1.552749387140541444e+02,1.708865391055596774e+02
1.731453013889743602e+02,1.716905994852243111e+02
1.690883392662955771e+02,1.696946618976268724e+02
1.627808308355312192e+02,1.714644991513925163e+02
1.525434230187620130e+02,1.733751273419017878e+02
1.705242118472421566e+02,1.721111881054589219e+02
1.690497706256963397e+02,1.743149641463982960e+02
1.559009493078125956e+02,1.622586179510313684e+02
1.775857720286053336e+02,1.733751273419017878e+02
1.634489552139041280e+02,1.704634935574340773e+02
1.558031243178975842e+02,1.721111881054589219e+02
1.882977005938398349e+02,1.772053719166506482e+02
1.732811174473653750e+02,1.755130344613531008e+02
1.651651027008782080e+02,1.672647402870825886e+02
1.760602605854619185e+02,1.714644991513925163e+02
1.763206604051282227e+02,1.743149641463982960e+02
1.645901705276038740e+02,1.721111881054589219e+02
1.695436022331145693e+02,1.721111881054589219e+02
1.610792840965831658e+02,1.704634935574340773e+02
1.742076170840747693e+02,1.704634935574340773e+02
1.755189496020713307e+02,1.713741526370217514e+02
1.677563437111085989e+02,1.721111881054589219e+02
1.517548274265394923e+02,1.487811528361457079e+02
1.748307717281522002e+02,1.715622549797066085e+02
1.803566950997160347e+02,1.755130344613531008e+02
1.686574148260528716e+02,1.697285138289483086e+02
1.749252764695505107e+02,1.733751273419017878e+02
1.777771031212115247e+02,1.714644991513925163e+02
1.693856379276984114e+02,1.721111881054589219e+02
1.803254220772544443e+02,1.715622549797066085e+02
1.629877910937712500e+02,1.733751273419017878e+02
1.539281839420727067e+02,1.704634935574340773e+02
1.859956550284697983e+02,1.757810440441788273e+02
1.758608966871061625e+02,1.733751273419017878e+02
1.423821787659767324e+02,1.733751273419017878e+02
1.639682005973392620e+02,1.721111881054589219e+02
1.620554929549708163e+02,1.708865391055596774e+02
1.461178611855380609e+02,1.743149641463982960e+02
1.735600463223776728e+02,1.704634935574340773e+02
1.631112603783433030e+02,1.715622549797066085e+02
1.460372855870001558e+02,1.721111881054589219e+02
1.709595378615811967e+02,1.715622549797066085e+02
1.687369017948487908e+02,1.721111881054589219e+02
1.704667624698241184e+02,1.704634935574340773e+02
1.754844250304734885e+02,1.715622549797066085e+02
1.749474613270320731e+02,1.716905994852243111e+02
1.667270956300261560e+02,1.716905994852243111e+02
1.690321809063295007e+02,1.713741526370217514e+02
1.636017589673837449e+02,1.620595070173377792e+02
1.659704973885923778e+02,1.684914478322714331e+02
1.696614489421636449e+02,1.716905994852243111e+02
1.702263950326654651e+02,1.713741526370217514e+02
1.433037895503568961e+02,1.743149641463982960e+02
1.694521212954610405e+02,1.721111881054589219e+02
1.780848623094680647e+02,1.733751273419017878e+02
1.628394781328318004e+02,1.721111881054589219e+02
1.730618539523809432e+02,1.714644991513925163e+02
1.649635654362502919e+02,1.697285138289483086e+02
1.706572294522147786e+02,1.715622549797066085e+02
1.482117502096186001e+02,1.708865391055596774e+02
1.782687341579927534e+02,1.721111881054589219e+02
1.726551836673692435e+02,1.715622549797066085e+02
1.677600625130194487e+02,1.757810440441788273e+02
1.740606789187922629e+02,1.721111881054589219e+02
1.665381275057367532e+02,1.617401480553114368e+02
1.779317361027247273e+02,1.743149641463982960e+02
1.702834291236515583e+02,1.771870857527681835e+02
1.600741845397437260e+02,1.696946618976268724e+02
1.718140858717374044e+02,1.716905994852243111e+02
1.983744504967102387e+02,2.040371198615592903e+02
1.480104230166055856e+02,1.527897177266387416e+02
1.766802897018327485e+02,1.721111881054589219e+02
1.696625153301835098e+02,1.715622549797066085e+02
1.687028727170466595e+02,1.721111881054589219e+02
1.707704607975019826e+02,1.733751273419017878e+02
1.780596547474200975e+02,1.755130344613531008e+02
1.735439399001334664e+02,1.714644991513925163e+02
1.615079254044693755e+02,1.714644991513925163e+02
1.660798142444334360e+02,1.713741526370217514e+02
1.701830840442057138e+02,1.733751273419017878e+02
1.439417185553448348e+02,1.748024699525134622e+02
1.217893427119687857e+02,1.714644991513925163e+02
1.687255439202463378e+02,1.721111881054589219e+02
1.675000751387373441e+02,1.714644991513925163e+02
1.698625033950738725e+02,1.689055674308181381e+02
1.525432470709390884e+02,1.714644991513925163e+02
1.690799398539813296e+02,1.716905994852243111e+02
1.634403546193208854e+02,1.658999730578431127e+02
1.732052979394566421e+02,1.689055674308181381e+02
1.670536270972888531e+02,1.672647402870825886e+02
1.810943767992318385e+02,1.721111881054589219e+02
1.724142803037780709e+02,1.696946618976268724e+02
1.477737964563972639e+02,1.513235338846260731e+02
1.510372774962555411e+02,1.721111881054589219e+02
1.371360224780084422e+02,1.721759901662947811e+02
1.777150580082296187e+02,1.735261236361610884e+02
1.572788730748040393e+02,1.747920216103987059e+02
1.535430543142306874e+02,1.721759901662947811e+02
1.619999536520960817e+02,1.721759901662947811e+02
1.634685663509486346e+02,1.744776633832873642e+02
1.735416377290622449e+02,1.738283679469202809e+02
1.722841411075618794e+02,1.721759901662947811e+02
1.742180003865060200e+02,1.721759901662947811e+02
1.585608203865175199e+02,1.721759901662947811e+02
1.723234818312274683e+02,1.713232398024767917e+02
1.773096873429952041e+02,1.716463003692524580e+02
1.803896009405258383e+02,1.721759901662947811e+02
1.268824381207699332e+02,1.716463003692524580e+02
1.727271147189055114e+02,1.738283679469202809e+02
1.657014725391230172e+02,1.744776633832873642e+02
1.587668133847699039e+02,1.721759901662947811e+02
1.658199933757814790e+02,1.629528450188797137e+02
1.690901574021827685e+02,1.737073807301076727e+02
1.644249038005213777e+02,1.738837722976952307e+02
1.579236635582075223e+02,1.721759901662947811e+02
1.694412527993432320e+02,1.737073807301076727e+02
1.683365659139168713e+02,1.698232473117175232e+02
1.739317747675520991e+02,1.747920216103987059e+02
1.660501916025145306e+02,1.596359368560955261e+02
1.758773195022399989e+02,1.712246225304667178e+02
1.691351574620451856e+02,1.712246225304667178e+02
1.774796706666319324e+02,1.721759901662947811e+02
1.557239798263235571e+02,1.721759901662947811e+02
1.755577648954333938e+02,1.716463003692524580e+02
1.733689985656565113e+02,1.698232473117175232e+02
1.726203304060776986e+02,1.721759901662947811e+02
1.507030804036360223e+02,1.721759901662947811e+02
1.773873283553641613e+02,1.735261236361610884e+02
1.664924384353572862e+02,1.703463395089030996e+02
1.743121343220899746e+02,1.735261236361610884e+02
1.627276910493574178e+02,1.721759901662947811e+02
1.353085517477599069e+02,1.721759901662947811e+02
1.694159199920280798e+02,1.706239953566611973e+02
1.522916086268830895e+02,1.745097809262030637e+02
1.708646355742997400e+02,1.721759901662947811e+02
1.745016792307899038e+02,1.716463003692524580e+02
1.776450369736973585e+02,1.738837722976952307e+02
1.768786069470762641e+02,1.721759901662947811e+02
1.615374146483271147e+02,1.721759901662947811e+02
1.779752498850967015e+02,1.737073807301076727e+02
1.610050769652907547e+02,1.706239953566611973e+02
1.790531370384537411e+02,1.737073807301076727e+02
1.738028838415810924e+02,1.716463003692524580e+02
1.716635725430776347e+02,1.716463003692524580e+02
1.711341036733034855e+02,1.706239953566611973e+02
1.591948407271546557e+02,1.721759901662947811e+02
1.552132179889960923e+02,1.738456302831462210e+02
1.721100959835794697e+02,1.737073807301076727e+02
1.474903214810330780e+02,1.664799303883410460e+02
1.813852016881448037e+02,1.721759901662947811e+02
1.729362580365287556e+02,1.737073807301076727e+02
1.624552985277921948e+02,1.721759901662947811e+02
1.785661609084471593e+02,1.738283679469202809e+02
1.767085640831555509e+02,1.745097809262030637e+02
1.646329984214139870e+02,1.735261236361610884e+02
1.244349415886943007e+02,1.721759901662947811e+02
1.651394229416445398e+02,1.713232398024767917e+02
1.694031550942451361e+02,1.721759901662947811e+02
1.639065559733314217e+02,1.735261236361610884e+02
1.847815703242147549e+02,1.738837722976952307e+02
1.658233153808552345e+02,1.713232398024767917e+02
1.733628732654882754e+02,1.738283679469202809e+02
